created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 10 00:57:40 +0000 2022;1590508958850375681;"Selamat Memperingati Hari Pahlawan 10 November 2022. Saatnya kita menjadi Pahlawan bagi sesama, Salah satunya dengan vaksin komplit dan ajak teman serta saudara kamu untuk segara vaksin dan menjaga protokol keshatan! Jangan lengah Covid belum musnah! #haripahlawan2022 https://t.co/SuzQeQYGh0";0;0;3;7;in;124763946;1590508958850375681;PMI_Surabaya;https://twitter.com/PMI_Surabaya/status/1590508958850375681
Thu Nov 10 00:26:28 +0000 2022;1590501107457048578;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 10 November 2022 https://t.co/fHwA8ppFjq";0;0;0;0;in;1442122733886664704;1590501107457048578;Zyanpatra;https://twitter.com/Zyanpatra/status/1590501107457048578
Wed Nov 09 03:38:11 +0000 2022;1590186964715966464;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 9 November 2022 #jadwalvaksin  #lokasivaksin  #vaksinboostersurabaya  https://t.co/8d2gvRVIDt";0;0;0;0;in;79130206;1590186964715966464;jpnncom;https://twitter.com/jpnncom/status/1590186964715966464
Wed Nov 09 00:51:26 +0000 2022;1590145001551454209;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 9 November 2022 https://t.co/dSaBltzsVd";0;0;0;0;in;1442122733886664704;1590145001551454209;Zyanpatra;https://twitter.com/Zyanpatra/status/1590145001551454209
Tue Nov 08 07:11:02 +0000 2022;1589878143946731521;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 8 November 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya https://t.co/ya9vUC6cX4";0;0;0;0;in;79130206;1589878143946731521;jpnncom;https://twitter.com/jpnncom/status/1589878143946731521
Tue Nov 08 02:23:22 +0000 2022;1589805750506897408;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 8 November 2022 https://t.co/q7vFjAN9jX";0;0;0;0;in;1442122733886664704;1589805750506897408;Zyanpatra;https://twitter.com/Zyanpatra/status/1589805750506897408
Mon Nov 07 03:37:25 +0000 2022;1589461996935991297;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 7 November 2022 #jadwalvaksin  #lokasivaksin #vaksinboostersurabaya  https://t.co/XBl3MVLho7";0;0;1;0;in;79130206;1589461996935991297;jpnncom;https://twitter.com/jpnncom/status/1589461996935991297
Mon Nov 07 02:11:45 +0000 2022;1589440438401835015;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 7 November 2022 https://t.co/Gy3zZtzeMg";0;0;0;0;in;1442122733886664704;1589440438401835015;Zyanpatra;https://twitter.com/Zyanpatra/status/1589440438401835015
Mon Nov 07 01:48:17 +0000 2022;1589434533614682112;"Surabaya, https://t.co/wKgHpxyppM - Gubernur Jawa Timur Khofifah Indar Parawansa meminta seluruh pihak untuk kembali memperkuat kembali penerapan protokol kesehatan (prokes) dan mendorong percepatan vaksinasi booster  Covid-19 di masyarakat.  https://t.co/zMB7qRmuzv https://t.co/e4GRju7xpc";0;0;0;0;in;917728330094280711;1589434533614682112;haloindonesia88;https://twitter.com/haloindonesia88/status/1589434533614682112
Sun Nov 06 03:14:02 +0000 2022;1589093726026371073;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 November 2022 #jadwalvaksin  #lokasivaksin #vaksinboostersurabaya  https://t.co/jJOZvehhyq";0;0;0;0;in;79130206;1589093726026371073;jpnncom;https://twitter.com/jpnncom/status/1589093726026371073
Sun Nov 06 01:25:35 +0000 2022;1589066430162558976;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 November 2022 https://t.co/w3msLFkxdw";0;0;0;0;in;1442122733886664704;1589066430162558976;Zyanpatra;https://twitter.com/Zyanpatra/status/1589066430162558976
Sat Nov 05 07:58:53 +0000 2022;1588803020522852353;"Vaksin Merah Putih merupakan vaksin karya anak bangsa Indonesia yang benar-benar 100% dikembangkan dari hulu atau awal tahapan pengembangan suatu vaksin baru dengan menggunakan seed vaksin dari hasil isolasi virus SARS-CoV-2 pasien COVID-19 di Surabaya.";0;1;0;1;in;1871035531;1588803017632935936;BPOM_RI;https://twitter.com/BPOM_RI/status/1588803020522852353
Sat Nov 05 03:35:14 +0000 2022;1588736671692226562;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 November 2022 #jadwalvaksin  #vaksinboostersurabaya  https://t.co/Jjp6n6VZV7";0;0;0;0;in;79130206;1588736671692226562;jpnncom;https://twitter.com/jpnncom/status/1588736671692226562
Sat Nov 05 03:12:54 +0000 2022;1588731049663729664;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 November 2022 https://t.co/ypCIOMVcXO";0;0;0;0;in;1442122733886664704;1588731049663729664;Zyanpatra;https://twitter.com/Zyanpatra/status/1588731049663729664
Fri Nov 04 08:03:46 +0000 2022;1588441862096191489;"Vaksin Merah Putih atau Inavac dengan platform inactivated virus yang dikembangan oleh tim peneliti Universitas Airlangga Surabaya, sudah mendapat Izin Penggunaan Darurat atau Emergency Use Authorization (EUA) dari BPOM. #vaksin #covid19 #inavac #vaksinmerahputih #bpom https://t.co/K7skaz5uuV";0;0;0;0;in;2393930923;1588441862096191489;lensaRTV;https://twitter.com/lensaRTV/status/1588441862096191489
Fri Nov 04 07:45:30 +0000 2022;1588437266665537540;"Vaksin ini dikembangkan dari hulu dengan platform inactivated virus atau dari hasil isolasi virus Sars Cov-2 Asian Covid-19 di Surabaya. https://t.co/yR8mM9inMr";0;0;0;0;in;1376871833568387076;1588437266665537540;ruang_redaksi;https://twitter.com/ruang_redaksi/status/1588437266665537540
Fri Nov 04 07:27:39 +0000 2022;1588432774670979072;"Vaksin ini dikembangkan dari hulu dengan platform inactivated virus atau dari hasil isolasi virus Sars Cov-2 Asian Covid-19 di Surabaya. https://t.co/ATjhztrEWX";0;0;1;1;in;23343960;1588432774670979072;kompascom;https://twitter.com/kompascom/status/1588432774670979072
Fri Nov 04 04:58:00 +0000 2022;1588395113608187904;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 November 2022 #jadwalvaksin  #lokasivaksin  #vaksinboostersurabaya  https://t.co/fjb1eAuZq3";0;0;0;0;in;79130206;1588395113608187904;jpnncom;https://twitter.com/jpnncom/status/1588395113608187904
Fri Nov 04 01:00:25 +0000 2022;1588335323905495040;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 November 2022 https://t.co/ktgmanX45d";0;0;0;0;in;1521523308214190081;1588335323905495040;posbakumpranaja;https://twitter.com/posbakumpranaja/status/1588335323905495040
Fri Nov 04 01:00:14 +0000 2022;1588335277604540417;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 November 2022 https://t.co/HqLRKi9vg9";0;0;0;0;in;1349754689722617857;1588335277604540417;pantau24jam;https://twitter.com/pantau24jam/status/1588335277604540417
Fri Nov 04 00:49:33 +0000 2022;1588332586648018944;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 November 2022 https://t.co/zL5oTMWzc4";0;0;0;0;in;1442122733886664704;1588332586648018944;Zyanpatra;https://twitter.com/Zyanpatra/status/1588332586648018944
Thu Nov 03 02:03:42 +0000 2022;1587988859945566208;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 3 November 2022 #jadwalvaksin #vaksinboostersurabaya https://t.co/8IHDnzeHT1";0;0;0;0;in;79130206;1587988859945566208;jpnncom;https://twitter.com/jpnncom/status/1587988859945566208
Wed Nov 02 06:53:20 +0000 2022;1587699362817138689;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 2 November 2022 #jadwalvaksin  #vaksinboostersurabaya https://t.co/yBXDFfV8Jk";0;0;0;0;in;79130206;1587699362817138689;jpnncom;https://twitter.com/jpnncom/status/1587699362817138689
Wed Nov 02 02:43:52 +0000 2022;1587636579232894978;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 2 November 2022 https://t.co/J8WJ4C8yKf";0;0;0;0;in;1442122733886664704;1587636579232894978;Zyanpatra;https://twitter.com/Zyanpatra/status/1587636579232894978
Tue Nov 01 09:26:29 +0000 2022;1587375513688948736;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 1 November 2022 #jadwalvaksin #vaksinboostersurabaya  https://t.co/w7OkXEpHB3";0;0;0;0;in;79130206;1587375513688948736;jpnncom;https://twitter.com/jpnncom/status/1587375513688948736
Tue Nov 01 01:34:54 +0000 2022;1587256837975441408;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 1 November 2022 https://t.co/0xrPeLZBH1";0;0;0;0;in;1442122733886664704;1587256837975441408;Zyanpatra;https://twitter.com/Zyanpatra/status/1587256837975441408
Mon Oct 31 03:39:10 +0000 2022;1586925724023169024;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 31 Oktober 2022 #jadwalvaksincovid-19 #vaksinboostersurabaya  https://t.co/GC4SZoghyS";0;0;0;0;in;79130206;1586925724023169024;jpnncom;https://twitter.com/jpnncom/status/1586925724023169024
Mon Oct 31 03:11:02 +0000 2022;1586918640401555456;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 31 Oktober 2022 https://t.co/gdwdW4zQQk";0;0;0;0;in;1442122733886664704;1586918640401555456;Zyanpatra;https://twitter.com/Zyanpatra/status/1586918640401555456
Sun Oct 30 01:07:18 +0000 2022;1586525117663903744;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 30 Oktober 2022 https://t.co/W360jT6B5Z";0;0;0;0;in;1442122733886664704;1586525117663903744;Zyanpatra;https://twitter.com/Zyanpatra/status/1586525117663903744
Sat Oct 29 00:35:04 +0000 2022;1586154617578164224;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 29 Oktober 2022 https://t.co/xcBtiCpgSs";0;0;0;0;in;1442122733886664704;1586154617578164224;Zyanpatra;https://twitter.com/Zyanpatra/status/1586154617578164224
Fri Oct 28 01:36:45 +0000 2022;1585807752911372288;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 28 Oktober 2022 https://t.co/t2FFprUzKC";0;0;0;0;in;1442122733886664704;1585807752911372288;Zyanpatra;https://twitter.com/Zyanpatra/status/1585807752911372288
Thu Oct 27 06:37:12 +0000 2022;1585520973263949824;"Covid-19 Varian Omicron XBB Terdeteksi di Surabaya, Stok Vaksin Habis https://t.co/cYamdmp5e7";0;0;0;0;in;1442122733886664704;1585520973263949824;Zyanpatra;https://twitter.com/Zyanpatra/status/1585520973263949824
Wed Oct 26 18:01:29 +0000 2022;1585330793139912704;"Virus COVID-19 subvarian XBB sudah masuk Surabaya. Seorang pasien sedang menjalani perawatan. Kendalanya, vaksin COVID-19 sedang kosong. https://t.co/FaeratCcDg";1;0;2;7;in;69183155;1585330793139912704;detikcom;https://twitter.com/detikcom/status/1585330793139912704
Sun Oct 23 03:40:15 +0000 2022;1584026892641787904;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 23 Oktober 2022 #jadwalvaksin  #lokasivaksin  #vaksinboostersurabaya https://t.co/5gfxVfUN2s";0;0;0;0;in;79130206;1584026892641787904;jpnncom;https://twitter.com/jpnncom/status/1584026892641787904
Sun Oct 23 00:08:49 +0000 2022;1583973684020400128;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 23 Oktober 2022 https://t.co/nK0iKa7cHk";0;0;0;0;in;1442122733886664704;1583973684020400128;Zyanpatra;https://twitter.com/Zyanpatra/status/1583973684020400128
Sat Oct 22 01:48:57 +0000 2022;1583636496375914496;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 22 Oktober 2022 #jadwalvaksin  #lokasivaksin  #vaksinboostersurabaya https://t.co/XhE2XlWQL5";0;0;0;0;in;79130206;1583636496375914496;jpnncom;https://twitter.com/jpnncom/status/1583636496375914496
Sat Oct 22 00:38:21 +0000 2022;1583618726230110208;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 22 Oktober 2022 https://t.co/vR0WaiqN4k";0;0;0;0;in;1442122733886664704;1583618726230110208;Zyanpatra;https://twitter.com/Zyanpatra/status/1583618726230110208
Fri Oct 21 08:34:01 +0000 2022;1583376042961477632;"itu dia, obat yg ditulis disitu waktu era SBY aman2 saja kok, kenapa sekarang banyak kejadian setelah Vaksin Covid 19";0;0;0;0;in;3435242294;1583376042961477632;ArwahMiliter;https://twitter.com/ArwahMiliter/status/1583376042961477632
Thu Oct 20 04:32:44 +0000 2022;1582952936489234432;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 20 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya https://t.co/lHSFz9sea9";0;0;0;0;in;79130206;1582952936489234432;jpnncom;https://twitter.com/jpnncom/status/1582952936489234432
Thu Oct 20 00:42:33 +0000 2022;1582895010219200512;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 20 Oktober 2022 https://t.co/Dme6TJxNV1";0;0;0;0;in;1442122733886664704;1582895010219200512;Zyanpatra;https://twitter.com/Zyanpatra/status/1582895010219200512
Wed Oct 19 13:59:33 +0000 2022;1582733190657355776;"Kemenkes Ungkap Kasus Gagal Ginjal Akut pada Anak Tidak Ada Kaitan dengan Vaksin dan Covid-19.  Surabaya (https://t.co/ksziGGp1k3) – Juru Bicara Kementerian Kesehatan, M Syahril… https://t.co/u5T9XHJc9e #Ragam #anak #Covid19 #gagalginjal #Kemenkes via @beritajatimcom";0;0;0;0;in;21287066;1582733190657355776;beritajatimcom;https://twitter.com/beritajatimcom/status/1582733190657355776
Wed Oct 19 03:44:56 +0000 2022;1582578520706146305;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 19 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya  https://t.co/DuNwC90kMv";0;0;0;0;in;79130206;1582578520706146305;jpnncom;https://twitter.com/jpnncom/status/1582578520706146305
Wed Oct 19 00:37:29 +0000 2022;1582531346399838208;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 19 Oktober 2022 https://t.co/mYsfnMRF7P";0;0;0;0;in;1442122733886664704;1582531346399838208;Zyanpatra;https://twitter.com/Zyanpatra/status/1582531346399838208
Tue Oct 18 03:22:47 +0000 2022;1582210555385085952;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 18 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya https://t.co/hSUxIwGpFf";0;0;0;0;in;79130206;1582210555385085952;jpnncom;https://twitter.com/jpnncom/status/1582210555385085952
Tue Oct 18 00:35:32 +0000 2022;1582168467528032257;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 18 Oktober 2022 https://t.co/n0L5ZohZ1D";0;0;0;0;in;1442122733886664704;1582168467528032257;Zyanpatra;https://twitter.com/Zyanpatra/status/1582168467528032257
Mon Oct 17 08:44:57 +0000 2022;1581929244665315328;"#Kemenkes: Kelangkaan Vaksin Covid-19 Diatasi Paling Lambat Bulan Ini - Suara Surabaya #Covid #Covid19 https://t.co/sBqZ69y58E";0;0;0;0;in;3231776798;1581929244665315328;beritacovid;https://twitter.com/beritacovid/status/1581929244665315328
Mon Oct 17 07:12:52 +0000 2022;1581906072042082304;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 17 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya  https://t.co/6iSSLPU4nm";0;0;0;0;in;79130206;1581906072042082304;jpnncom;https://twitter.com/jpnncom/status/1581906072042082304
Mon Oct 17 03:36:53 +0000 2022;1581851719323246592;"Mohon maaf, Kegiatan Vaksinasi Covid-19 di RS. Bhayangkara H.S. Samsoeri Mertojoso Surabaya saat ini dan beberapa hari kedepan belum bisa dilaksanakan kembali karena stok vaksin HABIS. Jadwal Vaksinasi akan kami sampaikan jika sudah tersedia kembali. Terimakasih 🙏 #rsbhayangkara https://t.co/NoJluzendT";0;0;0;0;in;1382170112849899527;1581851719323246592;RSBsby;https://twitter.com/RSBsby/status/1581851719323246592
Mon Oct 17 02:16:50 +0000 2022;1581831574282129408;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 17 Oktober 2022 https://t.co/CNYseTDwqR";0;0;0;0;in;1442122733886664704;1581831574282129408;Zyanpatra;https://twitter.com/Zyanpatra/status/1581831574282129408
Sun Oct 16 02:37:49 +0000 2022;1581474466462195713;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 16 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya  https://t.co/wAX2pnc9uH";0;0;0;0;in;79130206;1581474466462195713;jpnncom;https://twitter.com/jpnncom/status/1581474466462195713
Sun Oct 16 01:56:25 +0000 2022;1581464047370719232;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 16 Oktober 2022 https://t.co/ibyBsx9kQf";0;0;0;0;in;514489465;1581464047370719232;AiboyMs;https://twitter.com/AiboyMs/status/1581464047370719232
Sun Oct 16 01:30:08 +0000 2022;1581457432987172865;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 16 Oktober 2022 https://t.co/SrjQc9nFq4";0;0;0;0;in;1442122733886664704;1581457432987172865;Zyanpatra;https://twitter.com/Zyanpatra/status/1581457432987172865
Sat Oct 15 02:43:19 +0000 2022;1581113460858925056;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 15 Oktober 2022 #jadwalvaksin  #lokasivaksin  #vaksinboostersurabaya  https://t.co/L0tWImblrP";0;0;0;0;in;79130206;1581113460858925056;jpnncom;https://twitter.com/jpnncom/status/1581113460858925056
Sat Oct 15 01:36:54 +0000 2022;1581096746062467079;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 15 Oktober 2022 https://t.co/hlgUcCZ0Ry";0;0;0;0;in;1442122733886664704;1581096746062467079;Zyanpatra;https://twitter.com/Zyanpatra/status/1581096746062467079
Fri Oct 14 02:37:42 +0000 2022;1580749660670435328;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 14 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya https://t.co/iC6cmGenqY";0;0;0;0;in;79130206;1580749660670435328;jpnncom;https://twitter.com/jpnncom/status/1580749660670435328
Fri Oct 14 01:41:59 +0000 2022;1580735637489332224;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 14 Oktober 2022 https://t.co/4w3tOEFLnW";0;0;0;0;in;1442122733886664704;1580735637489332224;Zyanpatra;https://twitter.com/Zyanpatra/status/1580735637489332224
Thu Oct 13 08:15:43 +0000 2022;1580472338327687170;"@DokterTifa Stiap ada kejadian penyakit, kenapa ya suka dihubung2kan dg vaksin covid??? 🤔🤔🤔  Prasaan gagal ginjal pada anak sdh lama meningkat dr sebelum covid..bhkan sdh diwarning sejak sbelum SBY lho...#kocak";0;0;1;1;in;867361956;1580446786602536961;relitziashop;https://twitter.com/relitziashop/status/1580472338327687170
Thu Oct 13 06:26:35 +0000 2022;1580444874087669760;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 13 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya https://t.co/2rIUjBrQJM";0;0;0;1;in;79130206;1580444874087669760;jpnncom;https://twitter.com/jpnncom/status/1580444874087669760
Thu Oct 13 00:34:16 +0000 2022;1580356208308822016;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 13 Oktober 2022 https://t.co/Ehy24mFoVU";0;0;0;0;in;1442122733886664704;1580356208308822016;Zyanpatra;https://twitter.com/Zyanpatra/status/1580356208308822016
Wed Oct 12 06:10:23 +0000 2022;1580078406430883841;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 12 Oktober 2022 #jadwalvaksin  #lokasivaksin #vaksinboostersurabaya https://t.co/R15FIJSq3X";0;0;0;0;in;79130206;1580078406430883841;jpnncom;https://twitter.com/jpnncom/status/1580078406430883841
Wed Oct 12 02:42:35 +0000 2022;1580026111244660736;"@ApriRiago @WargaNet1969 @firzahusainInc @picoez Jokowi juga yg bayarin hutang2 SBY, walau proyeknya Ngangkrak semua. Bayarin hutang2 Presiden sebelumnya. Hutang juga unt Rakyat, unt Beli obat Covid, Vaksin, Bansos sembako &amp  Upah/ subsidi gaji dll. Gue aja tambah pinter, masak ente Goblok terus..hahaha";0;1;0;0;in;1543882918992367616;1579121578713165824;AlimMaktour;https://twitter.com/AlimMaktour/status/1580026111244660736
Wed Oct 12 00:51:46 +0000 2022;1579998224903016450;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 12 Oktober 2022 https://t.co/bQipjeRpj4";0;0;0;0;in;1442122733886664704;1579998224903016450;Zyanpatra;https://twitter.com/Zyanpatra/status/1579998224903016450
Tue Oct 11 04:04:37 +0000 2022;1579684368963944448;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 11 Oktober 2022 #jadwalvaksin #lokasivaksin  #vaksinboostersurabaya  https://t.co/TFwO3ZRYEH";0;0;0;0;in;79130206;1579684368963944448;jpnncom;https://twitter.com/jpnncom/status/1579684368963944448
Tue Oct 11 02:26:35 +0000 2022;1579659699992989696;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 11 Oktober 2022 https://t.co/vhBdN7vRAL";0;0;0;0;in;1442122733886664704;1579659699992989696;Zyanpatra;https://twitter.com/Zyanpatra/status/1579659699992989696
Mon Oct 10 04:51:35 +0000 2022;1579333800190148608;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 10 Oktober 2022 #jadwalvaksin  #lokasivaksin #vaksinboostersurabaya  https://t.co/YOZuHKG4ox";0;0;0;0;in;79130206;1579333800190148608;jpnncom;https://twitter.com/jpnncom/status/1579333800190148608
Mon Oct 10 02:37:57 +0000 2022;1579300172210716672;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 10 Oktober 2022 https://t.co/rgIxC2CnqE";0;0;0;0;in;1442122733886664704;1579300172210716672;Zyanpatra;https://twitter.com/Zyanpatra/status/1579300172210716672
Sun Oct 09 04:45:29 +0000 2022;1578969880304312320;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 9 Oktober 2022 #jadwalvaksin #lokasivaksin  #vaksinboostersurabaya  https://t.co/HVqJOKcCQz";0;0;0;0;in;79130206;1578969880304312320;jpnncom;https://twitter.com/jpnncom/status/1578969880304312320
Sat Oct 08 23:49:04 +0000 2022;1578895284544757760;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 9 Oktober 2022 https://t.co/Jrv8QRUPTy";0;0;0;0;in;1442122733886664704;1578895284544757760;Zyanpatra;https://twitter.com/Zyanpatra/status/1578895284544757760
Sat Oct 08 05:27:15 +0000 2022;1578618001946906624;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 8 Oktober 2022 #jadwalvaksin  #lokasivaksin  #vaksinboostersurabaya  https://t.co/fj8crgQ6Eu";0;0;0;0;in;79130206;1578618001946906624;jpnncom;https://twitter.com/jpnncom/status/1578618001946906624
Sat Oct 08 02:48:23 +0000 2022;1578578023133155328;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 8 Oktober 2022 https://t.co/0AxshqdO5A";0;0;0;0;in;1442122733886664704;1578578023133155328;Zyanpatra;https://twitter.com/Zyanpatra/status/1578578023133155328
Fri Oct 07 06:53:24 +0000 2022;1578277291871809537;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 7 Oktober 2022 #jadwalvaksin  #lokasivaksin  #vaksinboostersurabaya  https://t.co/FpaeTkA5pK";0;0;0;0;in;79130206;1578277291871809537;jpnncom;https://twitter.com/jpnncom/status/1578277291871809537
Fri Oct 07 00:33:16 +0000 2022;1578181629012418561;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 7 Oktober 2022 https://t.co/3afxYXyOp5";0;0;0;0;in;1442122733886664704;1578181629012418561;Zyanpatra;https://twitter.com/Zyanpatra/status/1578181629012418561
Thu Oct 06 04:02:09 +0000 2022;1577871810023940096;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 Oktober 2022 #jadwalvaksiin #lokasivaksin #vaksinboostersurabaya  https://t.co/1abiEBP158";0;0;0;0;in;79130206;1577871810023940096;jpnncom;https://twitter.com/jpnncom/status/1577871810023940096
Thu Oct 06 01:44:28 +0000 2022;1577837159435878400;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 Oktober 2022 https://t.co/GqBmZ0Jlzf";0;0;0;0;in;1442122733886664704;1577837159435878400;Zyanpatra;https://twitter.com/Zyanpatra/status/1577837159435878400
Wed Oct 05 02:45:55 +0000 2022;1577490236749541376;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya  https://t.co/bpJVP7t2ZW";0;0;0;0;in;79130206;1577490236749541376;jpnncom;https://twitter.com/jpnncom/status/1577490236749541376
Wed Oct 05 00:36:50 +0000 2022;1577457750191349762;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 Oktober 2022 https://t.co/nnVWpuk235";0;0;0;0;in;1442122733886664704;1577457750191349762;Zyanpatra;https://twitter.com/Zyanpatra/status/1577457750191349762
Tue Oct 04 02:49:06 +0000 2022;1577128648905084929;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 Oktober 2022 #jadwalvaksin #lokasivaksin #vaksinboostersurabaya https://t.co/uAisJOVO83";0;0;0;0;in;79130206;1577128648905084929;jpnncom;https://twitter.com/jpnncom/status/1577128648905084929
Tue Oct 04 02:02:21 +0000 2022;1577116886470479876;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 Oktober 2022 https://t.co/IFDtKt69JG";0;0;0;0;in;1442122733886664704;1577116886470479876;Zyanpatra;https://twitter.com/Zyanpatra/status/1577116886470479876
Mon Oct 03 02:59:21 +0000 2022;1576768841354338305;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 3 Oktober 2022 #jadwalvaksin  #lokasivaksin #vaksinboostersurabaya  https://t.co/G9eOG9D2Do";0;0;0;0;in;79130206;1576768841354338305;jpnncom;https://twitter.com/jpnncom/status/1576768841354338305
Mon Oct 03 02:06:39 +0000 2022;1576755578759684096;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 3 Oktober 2022 https://t.co/rBlOicWpMv";0;0;0;0;in;1442122733886664704;1576755578759684096;Zyanpatra;https://twitter.com/Zyanpatra/status/1576755578759684096
